pk_product,fk_category,name_length,description_length,imgs_qty,last_updated
725bad83e6417f76bbc94b94e2d45875,9,48,350,1,2025-03-26 14:59:44
83305c6ed635e62d461539dae8a11487,9,51,668,1,2025-03-26 14:59:44
edfc544c4047e30a3bc73212e414330d,5,56,2043,5,2025-03-26 14:59:44
bce004834359cc123bae0e39e86175d5,4,56,715,1,2025-03-26 14:59:44
426c58d69aa402e5397c4b6471420fbe,15,54,2312,1,2025-03-26 14:59:44
18f0c077dff7331d813fd82f7dd05a6e,15,47,574,1,2025-03-26 14:59:44
d0fe571ece70aecb0214567d9554486c,6,41,229,2,2025-03-26 14:59:44
73c61364b22d14eac780a200b81d34c5,8,58,818,5,2025-03-26 14:59:44
05de46958121361ff78e2a9812db6778,20,58,644,1,2025-03-26 14:59:44
4e546c5a63b11188196b092a6fda2b71,15,55,162,3,2025-03-26 14:59:44
67d2c4ee8fd08752a32aae5f878740aa,8,45,361,1,2025-03-26 14:59:44
be359e4dfd741cfa415d9965fe0c417f,22,55,348,1,2025-03-26 14:59:44
5e434712653feed8cd837cbd10ea9b18,15,63,1829,10,2025-03-26 14:59:44
e957227a3b92a22a167bac18fe6cc1a2,6,47,718,1,2025-03-26 14:59:44
404a57563d487aecbc2b1a01d9b89aab,4,62,313,1,2025-03-26 14:59:44
a59fb60fddcc72a9878b7ed5cb69d8e4,18,48,424,1,2025-03-26 14:59:44
a253b2e86bb4a6f86fa11e1270e79885,5,23,438,3,2025-03-26 14:59:44
9f6b6b828b980352cbd59ff7a03a7277,4,53,210,1,2025-03-26 14:59:44
a5845d48b5db7a5f0b41b39e2db4d42e,8,52,397,3,2025-03-26 14:59:44
887ce53cffeba9788502f60e33f1fcf3,4,59,620,2,2025-03-26 14:59:44
cb71b23bd70b9df12843e4dfb9ed09c1,2,32,1074,2,2025-03-26 14:59:44
11e5548d5bc9bd5ef53d3574d9f1c0bb,5,64,3322,1,2025-03-26 14:59:44
8fbbdc4c6ee2111df1505dd8ee715250,6,48,265,1,2025-03-26 14:59:44
387db3d5d5b6b826e84c8bf648f371e5,9,56,563,2,2025-03-26 14:59:44
c76c1b0e1674ff2956b943232d0ae202,4,60,3860,1,2025-03-26 14:59:44
1f0c584db83694c3a4bf117c8829a87a,11,56,1317,3,2025-03-26 14:59:44
7dcc6211778e584131cd6067555e8a5c,9,60,1709,1,2025-03-26 14:59:44
924526b79ddb063f802d7a11720d7b5e,7,55,838,1,2025-03-26 14:59:44
5c464bee255064e53a68796590864694,15,53,566,1,2025-03-26 14:59:44
c9676685ee3aec26dd274549d54b85f6,1,52,832,1,2025-03-26 14:59:44
bdef40d64bf3de5f773c8f461b0bf167,1,41,1104,1,2025-03-26 14:59:44
0453f63a85b66c3950381599dbbfb2ec,6,47,1370,1,2025-03-26 14:59:44
ba9fd74fe255c968969bb72ada6045ef,14,56,316,3,2025-03-26 14:59:44
a1e00885862cb54f09464fc31a58e0a2,20,44,78,1,2025-03-26 14:59:44
14ff2fd93669cee55ac37385a7409d5d,14,41,960,3,2025-03-26 14:59:44
3c14f8a3874197fe07fe94b4d5d9af86,5,52,517,2,2025-03-26 14:59:44
502b4749fa10a4ce4438cd3cc7946308,5,63,176,2,2025-03-26 14:59:44
6dad2488df2de36fedd0b11be097c346,11,42,848,1,2025-03-26 14:59:44
0e9337d7797212cb7e691df437a5b207,6,40,754,1,2025-03-26 14:59:44
869c418f22e0c0ed9207ff691f279e46,4,27,282,2,2025-03-26 14:59:44
a64c80ae3742add8f6a968d49badf726,3,57,854,6,2025-03-26 14:59:44
c9e53dd69a11a579c7cf58da80dbe762,1,42,647,1,2025-03-26 14:59:44
afdcd7fb20b2bb98322d2b1400c074cf,24,47,427,3,2025-03-26 14:59:44
083b8b5ce2d02b7d5d4e1ceab8b7ed04,15,53,685,1,2025-03-26 14:59:44
ba6060edcfb9011f13da2fcdc78a01b8,3,59,298,1,2025-03-26 14:59:44
9e809bfbd8f6387e9bfbccd76087c82e,6,29,2084,1,2025-03-26 14:59:44
9e0e152552a1323f7e5dcf63d50cdae3,7,48,969,3,2025-03-26 14:59:44
e2c49770bf52260e9960ccefdd38e960,1,45,1031,1,2025-03-26 14:59:44
59891d75ce28f4e94a9d8ed9693c6554,1,29,1586,1,2025-03-26 14:59:44
9b372fe3f06df9d7b8f8c11e5403502f,12,60,1076,4,2025-03-26 14:59:44
1f9c7cb810e038f7414d60d43bc97d18,6,31,211,1,2025-03-26 14:59:44
5cb3d4a74d94e03c6b504197d6fb93b5,1,53,1502,4,2025-03-26 14:59:44
a85a2e4685825ebc0cd51883eda05919,13,46,2206,1,2025-03-26 14:59:44
2aa489c905e1d41d8c716a6d6912d8c2,7,35,776,1,2025-03-26 14:59:44
2d4b08af04c0467f37569071672ce199,2,46,1228,5,2025-03-26 14:59:44
54df09a5996302d51d8c0d81cbcdce39,16,45,956,3,2025-03-26 14:59:44
8dc3328a29da1f07e005157e22233f7b,15,45,638,4,2025-03-26 14:59:44
87f6a4366535fdaa380ac373b83dc752,7,35,316,1,2025-03-26 14:59:44
d0f72676f0ed67a7b87d62be93e614af,12,26,70,1,2025-03-26 14:59:44
fd33cf682028dd12dea92f2ec002c6e7,14,47,602,1,2025-03-26 14:59:44
18f97605e88c76affcbfa78ba4e52293,11,58,164,1,2025-03-26 14:59:44
43a24e051b37c8e88accdfdeecddb71b,2,33,253,1,2025-03-26 14:59:44
54150edcad1b68cda8c750475e0db3ad,7,39,419,1,2025-03-26 14:59:44
5679959ac1f0086ba80e4c6cdae363a3,5,63,181,2,2025-03-26 14:59:44
035df2b15f358d231e00af9e62488cf4,7,51,607,1,2025-03-26 14:59:44
cfde4e468a76bef8d06266c55455e4b9,31,44,696,1,2025-03-26 14:59:44
84fa04b89f708a4fdfa1d828a277a150,9,27,472,1,2025-03-26 14:59:44
55ada64cb428e8beaaaa1d2aabd9144a,20,59,507,1,2025-03-26 14:59:44
cb9a231b86e78edf9802645824e0b2c1,5,51,333,4,2025-03-26 14:59:44
db638cd0a90d624a723f17ff5c018f7b,3,58,651,5,2025-03-26 14:59:44
bb099f12bf2833153c9def3538cb52dc,9,49,411,3,2025-03-26 14:59:44
741a31499a578979be85db7f80139e62,5,59,473,1,2025-03-26 14:59:44
3b041207e72de52b24fc37d412d6f02a,4,59,788,1,2025-03-26 14:59:44
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,3,57,689,4,2025-03-26 14:59:44
6fdfdddfa3c98723386e5fab78e87be3,9,60,487,14,2025-03-26 14:59:44
7e217d1e0e5a16ffc299f224d0a0e80b,4,58,495,3,2025-03-26 14:59:44
643d903164c4b6ba8bd0b68348e9d135,15,56,212,3,2025-03-26 14:59:44
617b2c9690ee4be07358dea49773c281,15,38,308,1,2025-03-26 14:59:44
e7e460583f2b78939dee0f8cd9a619ed,4,59,586,6,2025-03-26 14:59:44
7c7ba34fc22db0ff31a7d075991eeade,4,62,630,1,2025-03-26 14:59:44
2152380ff2e0afbc8c1c5b7c72732c40,5,57,216,1,2025-03-26 14:59:44
a4f599bc20c26f1845518f370c437896,15,39,524,2,2025-03-26 14:59:44
91cc456718659c7d18785370cb68e64a,3,56,1803,4,2025-03-26 14:59:44
8d219c7aa1a8032569bbd8c4ad515daa,6,52,914,2,2025-03-26 14:59:44
8047a9de3dd280cc068a2cba4586b91f,4,47,630,3,2025-03-26 14:59:44
a779a9eec979527333131437db0882b1,3,56,855,5,2025-03-26 14:59:44
a292d92a81d07fd02745d5fb6542e14a,9,48,488,1,2025-03-26 14:59:44
c072bf60b6a78f20474b0ca5080736b7,2,55,635,1,2025-03-26 14:59:44
24c738bedb5c15ea352ad1a278f95327,4,57,675,1,2025-03-26 14:59:44
d3a745c19c13090b4114427d782f6c52,7,58,912,1,2025-03-26 14:59:44
e91bea61ea0d665e4c445d6461586e13,2,60,540,1,2025-03-26 14:59:44
066cc58255ee9ccb3e6da9d3edd02a7e,5,24,234,1,2025-03-26 14:59:44
8b18b26ce90f9f0e4c9ae339e532f325,6,55,1524,1,2025-03-26 14:59:44
9a20e324f5e442222a85d335f77b39c3,3,50,625,3,2025-03-26 14:59:44
24afa01830cde8d96507ed5a376e0b84,6,56,627,4,2025-03-26 14:59:44
2a519472f15e92b4cbc8799faa5f491e,27,53,2315,3,2025-03-26 14:59:44
c55c10c2e37e534c37d1e6694612664c,9,54,356,3,2025-03-26 14:59:44
f9bcf9d8e89d012d7dc24fe4de0abd80,2,36,398,1,2025-03-26 14:59:44
b6a87bcded824fcc11c6bb01bbf9721d,15,57,821,3,2025-03-26 14:59:44
d1db93ee359151f621a234e05eca4ac9,5,63,461,2,2025-03-26 14:59:44
26dd6551144fb768dbb16383acacf3b6,7,39,82,1,2025-03-26 14:59:44
fd0cabf47b122be0cbaaac86fc34b4a8,4,57,492,1,2025-03-26 14:59:44
cd38d11012543d1a98cc357a3bbbb1cb,4,57,507,1,2025-03-26 14:59:44
94e7891ebd952f90c83f1f27a38dec56,8,59,1311,2,2025-03-26 14:59:44
54151de8a5ccf2dc3058b447e1f582f3,5,54,718,1,2025-03-26 14:59:44
37318ccebb2ced72bd1b548b55ab4e31,15,55,2039,6,2025-03-26 14:59:44
1b73aaabcddf5be28fba09916e1ed907,4,59,81,1,2025-03-26 14:59:44
629576b997e202bfb375fc3538a1c838,1,54,314,1,2025-03-26 14:59:44
ef89d382c9cfdda69f4da6f5873c5eb1,4,55,65,2,2025-03-26 14:59:44
491cc3d85596f60cdc9fac9d202c9fb8,4,58,626,2,2025-03-26 14:59:44
8092fb20e422a961ea52cd441b5a4244,2,28,736,1,2025-03-26 14:59:44
70d17ed46123e5b68dff23e113415d5a,14,57,70,4,2025-03-26 14:59:44
75d3880783e696c130527f026ee302d4,6,41,243,1,2025-03-26 14:59:44
232906919fb046e3d050f8dd336b2634,27,34,318,1,2025-03-26 14:59:44
092eff69a9499b052a2258f502ea0775,5,52,485,2,2025-03-26 14:59:44
ec6bda3514b2616da08c5139893b14d2,5,23,468,2,2025-03-26 14:59:44
0eb3578b042833dd447798eeaffa44e8,9,53,277,4,2025-03-26 14:59:44
2f1ae77f6516da678d91c8a80b90bc20,14,58,533,3,2025-03-26 14:59:44
8d53c5e807e69f0b0914fd52d5b0501f,11,45,406,4,2025-03-26 14:59:44
7af6ddb00aacf6c4c8ae69fadb858b80,7,41,688,1,2025-03-26 14:59:44
0d22e0d0bfa33bac40ccd83ae1c0649d,1,35,355,1,2025-03-26 14:59:44
0b01a9718a61dbdd35cfec9ad13a0301,15,57,815,1,2025-03-26 14:59:44
18297d6ba9247aa8fb22c28df54bbcd4,14,58,622,2,2025-03-26 14:59:44
f2af004352a06a99dca765596240cbc3,1,61,1054,4,2025-03-26 14:59:44
714e305d7c565927c0ede7012c1c5c7c,15,43,478,1,2025-03-26 14:59:44
c41eca01a8bceb6c987b2a935a5ad1cb,4,53,253,1,2025-03-26 14:59:44
2b9b580cdc992e165ca0336a078d695f,15,48,388,1,2025-03-26 14:59:44
409ad0594dd6af287d870a566756dc10,20,58,1005,3,2025-03-26 14:59:44
f6fe7aa38a197e6e9c4f000f1d44b24e,3,49,386,1,2025-03-26 14:59:44
36ea81e90d1292dcdc3ad8abb09c20fe,11,59,921,4,2025-03-26 14:59:44
426844dd9ed9ae105a5d4b3f1e18becc,15,47,590,4,2025-03-26 14:59:44
424f4447cd353ab72ef3675274617751,4,20,287,3,2025-03-26 14:59:44
fb89f7ed5be9848869c6b3688f96d982,1,37,974,1,2025-03-26 14:59:44
1501b0033c68a37fa9560033a440e529,16,58,1160,6,2025-03-26 14:59:44
de607575b49bac3e75ff4e11bd3d3c11,9,34,240,12,2025-03-26 14:59:44
40002041835941ae0e10b9716ab7b03d,24,54,1497,7,2025-03-26 14:59:44
73caf722f1a3ff0dddd0b0aa162da0f9,4,45,283,1,2025-03-26 14:59:44
6502573d0b5c3aa798a3131984966b52,14,30,621,2,2025-03-26 14:59:44
9cb3c4a5a0a1c8536b2651af5f73e403,4,59,81,1,2025-03-26 14:59:44
d25bbb182b51d1594fe3b54a27ae143e,4,34,308,1,2025-03-26 14:59:44
b126c36658d4d8ae320a4ad38531cbaf,4,25,388,2,2025-03-26 14:59:44
8415b1dae10d2dcb36beec370c6a90cd,4,59,322,5,2025-03-26 14:59:44
aa15d9042b3749f119a734d7df2b68bc,20,60,143,2,2025-03-26 14:59:44
3a8320b027e8c8359d0a326844bc03e1,9,33,269,2,2025-03-26 14:59:44
af739e00ca90db9e164a8ee27237445a,6,31,486,1,2025-03-26 14:59:44
00df6fc5f33cc3f7ceec4ec6337d9cd7,9,51,314,3,2025-03-26 14:59:44
3a9fd03ce8ae5650c7a83cf3b481ba8f,5,40,117,7,2025-03-26 14:59:44
da596542f9179c1021970d21d9b53b76,4,40,324,1,2025-03-26 14:59:44
4d6214838983b6f8ef242a0326712460,12,52,39,1,2025-03-26 14:59:44
20a64c9ab614812a2634ebbd69bb4a02,19,50,1490,3,2025-03-26 14:59:44
a37d9bc434c151e3a32418b241a13bf0,7,56,505,3,2025-03-26 14:59:44
18952a79fa194b9ebff6e058236bc57f,3,54,785,4,2025-03-26 14:59:44
eae99ba0d11a9e56ddc878519bdb33b1,6,39,716,2,2025-03-26 14:59:44
60b8232efc6b30822171dff08d6c439f,3,60,762,2,2025-03-26 14:59:44
db62a9ee3303c7cbc05a3990eb359ed5,20,55,1139,4,2025-03-26 14:59:44
f4c3e41f8c0ac64d1be09e1b92327ac0,15,59,339,1,2025-03-26 14:59:44
cbdcb07438032e11d74bbb913fbcd8a0,24,46,1047,2,2025-03-26 14:59:44
326a0f5cd9ba675a997b260b0a0c5b6a,5,63,1774,10,2025-03-26 14:59:44
def347b50c7dcc58410c7d66d14b87b4,14,36,518,1,2025-03-26 14:59:44
ab1f9387c0627dd24000bfbc54fdeee0,24,45,456,1,2025-03-26 14:59:44
a87972100f1fa4091a86d6801620656d,14,16,373,1,2025-03-26 14:59:44
5aadb280135a6132d14d3d93b5724b69,4,59,1786,1,2025-03-26 14:59:44
1c1baeabe25824c8c22b511643852906,1,52,577,1,2025-03-26 14:59:44
d315b738a6e96f4d9710af966cb7cd5b,4,58,331,4,2025-03-26 14:59:44
3bae6cd6874475c1ebf2c5dbca8493fa,6,46,735,1,2025-03-26 14:59:44
516ccdc0667fe7e260156d1998ef9546,13,37,1069,1,2025-03-26 14:59:44
c9b6f0f5e861adc800edb233fc1da1c4,5,59,1977,3,2025-03-26 14:59:44
a634f634b444139884120ac4915d134d,2,54,347,2,2025-03-26 14:59:44
95203adc728bc74fbd99afc9e303db9f,2,55,726,2,2025-03-26 14:59:44
157c0b6a86cb5823d6d2dd1fa8c5d450,15,41,561,1,2025-03-26 14:59:44
d3c044bd42d84a79e3b0c42662806a48,6,32,3831,1,2025-03-26 14:59:44
4979ccb21aa205c914d9a092cf869e83,5,48,669,2,2025-03-26 14:59:44
ae17f8265a23421715164ab420b62b36,4,43,595,1,2025-03-26 14:59:44
6ee1607bacba780139e7f7fcd316c1d0,4,51,127,3,2025-03-26 14:59:44
4a8388d725082add032c3a248d515142,6,19,423,2,2025-03-26 14:59:44
cb8cd725d42cb2362a6069f76e50aac6,4,60,270,1,2025-03-26 14:59:44
0e14941c183946f60e3b86585d05f984,4,36,339,2,2025-03-26 14:59:44
902ef94ec6b84c1abdc30ac2877a0e95,15,60,1015,1,2025-03-26 14:59:44
0708f901aa249af77d79c3d14328b3fd,5,53,676,4,2025-03-26 14:59:44
02f3b0fb0ec2472bd4b9058a860ce6e3,11,36,474,1,2025-03-26 14:59:44
b4ac82f28d4cd68c12ce7934bebac9c5,2,48,411,1,2025-03-26 14:59:44
ef1cd7db4d53e9ab7517ec9d4aecfa03,6,45,211,1,2025-03-26 14:59:44
620af218f5c91a81482e4555864aa4db,5,60,3160,3,2025-03-26 14:59:44
f6c3624f0bad00eefa032e306776a77b,9,51,1436,1,2025-03-26 14:59:44
65e1b99d6a0daa104350e07aa3693ef1,4,55,397,1,2025-03-26 14:59:44
d17a8ef6d4228318ca645116dd6bea23,24,43,287,1,2025-03-26 14:59:44
51c3bce480bc653e51d768e09253d6dd,3,52,85,1,2025-03-26 14:59:44
d26fcc1c248f5f9f8340e6061bf1f2b5,28,63,999,10,2025-03-26 14:59:44
f31bea9613b455322a1dd6c1de66227d,25,44,247,1,2025-03-26 14:59:44
5bc5b37461d0d4ee9b6e9507b01fc1d7,4,60,1617,4,2025-03-26 14:59:44
e8bf29c4bfb2d46faeba76ed3db7f44f,16,56,1099,3,2025-03-26 14:59:44
d65b6607952f9e0d705b1cbdc92ac027,19,57,768,4,2025-03-26 14:59:44
07f2e8872fd2d0e17780989da6c06362,9,43,727,1,2025-03-26 14:59:44
b4c0a557e24a783073ea34fdabe4663c,11,52,738,1,2025-03-26 14:59:44
d368d485a71290394dddb034555b8eff,9,55,634,4,2025-03-26 14:59:44
4f9d35e798dff81bc71b11b28d9adf7a,4,37,2475,6,2025-03-26 14:59:44
67638c5b9e1d3f0f3c76cd4147eeac2f,14,40,1156,1,2025-03-26 14:59:44
2c42bf0cba650bd08bfeac2412b06ef6,4,60,340,1,2025-03-26 14:59:44
e9775f87bb8e7d4b82128c9adda40669,12,57,722,3,2025-03-26 14:59:44
6a4afe6c644493c0a79d2c54c8149938,5,55,130,1,2025-03-26 14:59:44
3c5229dee6997f28485a65cbabceacb8,4,58,535,5,2025-03-26 14:59:44
b73a2c0ec9eb8d2badfbc9d8d27f3ad6,22,53,627,1,2025-03-26 14:59:44
66e2abb080c6383458347f1e6d47ed4a,27,58,1288,2,2025-03-26 14:59:44
1097d069f21f90425a11bb3293ca1d87,5,63,682,8,2025-03-26 14:59:44
b75bc6d95abd11862892008658b17f49,4,61,881,4,2025-03-26 14:59:44
142b4f0578f914f7b4ab677472850965,11,13,850,1,2025-03-26 14:59:44
c66473cee835e09bdd0edc66f628af7c,24,48,118,1,2025-03-26 14:59:44
e43311c5b307c31b994c47588c59b168,5,50,500,1,2025-03-26 14:59:44
c6ac3472e33913332e3f394ed2ebec24,14,45,308,7,2025-03-26 14:59:44
632fe3d92c45b5c83f4102fadd94ee92,26,52,1561,2,2025-03-26 14:59:44
dab1750d4e397e53ddd0f128982de661,3,56,703,6,2025-03-26 14:59:44
0cc8792aea4a5586398479689a6daf63,20,56,101,1,2025-03-26 14:59:44
71a62950e363cbba0816448a733a58e0,11,38,1531,2,2025-03-26 14:59:44
eac9f4e3a6148ef63f16aaec0cd9731f,4,43,502,1,2025-03-26 14:59:44
3c0b8519a8235ff19814687b02957b77,5,48,1470,3,2025-03-26 14:59:44
00e040fed5fb843e28740181ddca3521,8,58,477,3,2025-03-26 14:59:44
136da55add0b0a3c8c5404913a225e47,4,49,370,2,2025-03-26 14:59:44
30ed98dda461030e31c6751bafe78746,3,46,47,1,2025-03-26 14:59:44
b216627ec2c376d682722970832aa2c1,4,51,446,1,2025-03-26 14:59:44
4fa7e168d8cf9a9cb233e7a0d2821e94,9,53,830,1,2025-03-26 14:59:44
43a39180da2ed07ba59252d23cf029e7,4,59,230,2,2025-03-26 14:59:44
2c28d5cc196e413502b3f8a4ed9aedc9,7,46,859,2,2025-03-26 14:59:44
d13014be74a15d878b1b681b779f3215,14,47,746,3,2025-03-26 14:59:44
107bf5aa8cee35a9fec5e0bf1fd5e1cd,15,15,224,1,2025-03-26 14:59:44
d06466afa11453b6450b70992c90ece7,1,57,821,1,2025-03-26 14:59:44
0ddf5b8a3a2a417e9ec403ddd8a59446,22,52,348,5,2025-03-26 14:59:44
a3c485c1ba93a314a9606492aeb0072c,20,39,401,1,2025-03-26 14:59:44
550299c725cac9511da2b6f40543270c,4,54,609,1,2025-03-26 14:59:44
b85e7700530804e8e2043604b9b1a6bf,7,49,481,1,2025-03-26 14:59:44
6269367991dd832f09999605131f2c54,3,52,828,1,2025-03-26 14:59:44
b046862b2553fe4962392cdc93a2ae93,9,47,1479,1,2025-03-26 14:59:44
3d3dd9f435c6795eb6ff0be50b45041f,12,44,373,3,2025-03-26 14:59:44
3fa43718c1d128c8d2f148530e9493f5,15,29,1038,5,2025-03-26 14:59:44
58c91c9e1ddc24815b7c15ac4e8fee5e,16,53,97,1,2025-03-26 14:59:44
3ec2984cb2de1675a0306bfc60dbe5a5,4,56,458,1,2025-03-26 14:59:44
50b3e51a19f3784534cbaf9c275dfea5,8,36,218,1,2025-03-26 14:59:44
173c08b531cec70292992396ced22e7d,5,26,375,1,2025-03-26 14:59:44
8ac24e23a102245823e640f485846289,24,32,598,5,2025-03-26 14:59:44
33ba4b29d820b397054cc97e892ab1bc,3,57,955,2,2025-03-26 14:59:44
d824970b558d811cdcd98a4830cf1478,9,57,673,1,2025-03-26 14:59:44
844f0dc5dc6484304c769ce90e7a2c48,21,63,3853,12,2025-03-26 14:59:44
8762b647d716b99b09ee045657f9d383,9,31,851,3,2025-03-26 14:59:44
927ab43b52f8e2af38e2ab92fdd25637,3,57,1671,1,2025-03-26 14:59:44
817880704f1fcf911b4342385f701fc1,1,53,1828,2,2025-03-26 14:59:44
5858f45c20fde7d7e49af37a2166635a,1,38,1665,1,2025-03-26 14:59:44
fef20920e4ff569015ea64270cd3c741,15,42,207,1,2025-03-26 14:59:44
cce55549bb816a12eba7ddfd637a961d,9,53,356,4,2025-03-26 14:59:44
9bf49e13f79afe62919c79d125d81cf8,15,47,417,4,2025-03-26 14:59:44
aa280035c50ba62c746480a59045eec4,14,56,678,3,2025-03-26 14:59:44
062c203528884afcf5ab3bcd04593f51,5,43,140,1,2025-03-26 14:59:44
df872c596e00cd0160e6c8eb5424739f,5,39,266,1,2025-03-26 14:59:44
5174f9e08f01fe6b72a7eca26d562a05,4,57,558,1,2025-03-26 14:59:44
2d12dfe2cf5a6677b26067f2ddb55844,14,41,998,3,2025-03-26 14:59:44
20f160a9cf2e856ee5eba259e9ae33f9,7,56,1224,3,2025-03-26 14:59:44
3fd19f24609ba67a95e7a88f1b0e8e7d,5,23,910,2,2025-03-26 14:59:44
8c5bf458020588e0dfeda011254eadbe,27,49,468,1,2025-03-26 14:59:44
89db899bdb35ae40d0901e38f21d2ede,3,46,458,1,2025-03-26 14:59:44
a8a9e4c2fe6117daf517ed312d95e8dc,5,59,1953,1,2025-03-26 14:59:44
9bb2d066e4b33b624cbdfec7d50b3dcb,22,53,1494,2,2025-03-26 14:59:44
f418649d11303fb6fcde71c9133f2ecc,4,57,394,1,2025-03-26 14:59:44
f1a48f0ff1d54ce67d50bebc7e47ca96,16,41,702,1,2025-03-26 14:59:44
9d1dc59b23fe43e3808d874e78a5cfee,12,55,300,3,2025-03-26 14:59:44
3c28d10ea65fbafd9792027334cf4544,5,57,1586,6,2025-03-26 14:59:44
0254806b6c237bd1f21cae60ea8d1533,5,45,1064,1,2025-03-26 14:59:44
5026f48060b51abce464cb03e1d92847,18,58,1278,5,2025-03-26 14:59:44
b616783675f9399f98376a7a1cf2d0bf,4,49,964,1,2025-03-26 14:59:44
62fbbb0a6ac63ddc705968f95f5fb788,20,57,1351,5,2025-03-26 14:59:44
e666620bf34e8a108d43851b6b7543fb,16,49,663,1,2025-03-26 14:59:44
64b4f32393cbf55be791078e7a2adca0,9,56,817,1,2025-03-26 14:59:44
70cbbf603be04fd0947d83608b9a2266,8,51,675,4,2025-03-26 14:59:44
a0c8114ed9f3ecd1a0394e3987b87613,19,51,729,2,2025-03-26 14:59:44
e78bb4f98fc44ff2b94558e4358ce6b4,14,41,220,1,2025-03-26 14:59:44
c656d2d3950c3165ec6574f3f6b9353e,14,51,462,3,2025-03-26 14:59:44
846da0169591ba9433fe3a6ba6ba0373,4,51,482,3,2025-03-26 14:59:44
af1adc5466b28e90f0878a07ef26d3e3,1,32,569,2,2025-03-26 14:59:44
fc4e529d4121c3f5ced63c2ad05fb2d2,9,57,706,1,2025-03-26 14:59:44
380aa1e702b7e85375d3d81d893acf73,5,24,709,4,2025-03-26 14:59:44
418aafa8794c4c22bacfa453f98bbf26,1,52,353,1,2025-03-26 14:59:44
f3a1a865ba61412ac17ab53f1a9c0082,8,57,823,2,2025-03-26 14:59:44
48cfb3a131e13b40d85ba31ca531c3b1,26,53,407,1,2025-03-26 14:59:44
e55ed19897a6692649240b894020d683,15,50,187,1,2025-03-26 14:59:44
e3372817fa5d5e8a0ce5db0fa237a3ad,8,48,1047,4,2025-03-26 14:59:44
61107c91091400f4c4523ed7b461a20e,4,59,2180,3,2025-03-26 14:59:44
057df564fda79ad8fa5e1928dfbe3e8c,19,47,867,1,2025-03-26 14:59:44
6841fe26a65cdc7dad114a453ce638b3,22,52,423,2,2025-03-26 14:59:44
b7a58cab4a8f4016e27298891cbf47e6,6,33,751,1,2025-03-26 14:59:44
3a12fe499b9342f78cb827ee18393e7f,4,54,739,1,2025-03-26 14:59:44
8b1b115b8dc96bdfa740d4267019a201,8,56,451,1,2025-03-26 14:59:44
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,8,43,398,4,2025-03-26 14:59:44
3327aad61d86158ed8bfd97388e37376,4,54,476,1,2025-03-26 14:59:44
cb9d0035d58326e67764402c4379385d,14,54,641,4,2025-03-26 14:59:44
6ddb759e33850bceb1b22a91e79fa995,16,38,184,4,2025-03-26 14:59:44
f017f439ad87e9501378bd226f2ce26e,9,39,386,3,2025-03-26 14:59:44
164c46357539e20cff56925225cf924c,6,38,490,1,2025-03-26 14:59:44
419b12eaf8841add29c3503ee6cddb91,6,60,1552,3,2025-03-26 14:59:44
1bc727ecf620b4b524541bf5b60e3314,5,40,509,4,2025-03-26 14:59:44
dade783416e4099641bdd36ee0f0c3a3,14,27,512,1,2025-03-26 14:59:44
98d893a81a1845b6f278f33eee0a4f36,27,48,2157,6,2025-03-26 14:59:44
43ee88561093499d9e571d4db5f20b79,5,39,161,3,2025-03-26 14:59:44
72d0a38fe43ba7087d71e245d1b76c9e,5,55,383,2,2025-03-26 14:59:44
4f469a5f807d396370c43aa7d536a2a8,4,36,223,1,2025-03-26 14:59:44
aa8627a375771ab01288705307ec4ae5,4,53,493,1,2025-03-26 14:59:44
3554200c1d7f3b4b39a0ae68aa1c0a54,9,56,267,1,2025-03-26 14:59:44
7d28cd96eae3fa5a49bdbfa00af70ea8,3,59,2034,6,2025-03-26 14:59:44
d1e21bab9f1729613433a8a4374f58fa,6,38,165,1,2025-03-26 14:59:44
4f5ebefc2bff02e685e4cf546c88f9b3,5,33,187,5,2025-03-26 14:59:44
88d79d63d20f4183d9ed1144cff05d8e,1,44,1165,1,2025-03-26 14:59:44
4630761de87581e8b659dc77bb7eb4ee,9,52,220,1,2025-03-26 14:59:44
621dce691c2ff3f99e21c21057ddc0ba,4,51,444,2,2025-03-26 14:59:44
19da2bf3225b2f11d5c3b2597576ea22,6,59,941,8,2025-03-26 14:59:44
66d92b0c49af34728904a73c26e9e59a,9,56,582,1,2025-03-26 14:59:44
02ad328219e45e7d138101bc3c8aa6c6,15,52,928,7,2025-03-26 14:59:44
aaf0d4a362d1cee82e4361f19af2b01f,6,55,662,1,2025-03-26 14:59:44
2caf6fb89364a155b1e788a3ccd91a25,7,50,548,1,2025-03-26 14:59:44
1d52c0fd7c289b6b7e0dc022067d33e8,22,39,619,1,2025-03-26 14:59:44
3e442d09f9dfef002aadf31960869f65,2,33,1084,2,2025-03-26 14:59:44
5c551c8375040d684180cc1a549f7714,2,38,492,1,2025-03-26 14:59:44
d3b023772520cd1c6ea58f6701679d4b,12,52,224,2,2025-03-26 14:59:44
5947c33d0250e65638336c25f5a8ab48,4,48,354,1,2025-03-26 14:59:44
1342c0533d30a76542a5697aed78039f,5,42,993,1,2025-03-26 14:59:44
b0c7a71c8620bd389e240f63a507dc50,27,48,659,1,2025-03-26 14:59:44
d71ea20de013251a448d2a16b1defa1a,12,36,436,1,2025-03-26 14:59:44
